experiment_id,run_id,optimizer,seed,fleet_size,dimension,evaluation_budget,evaluations_used,runtime_seconds,fitness,physical_fitness,penalty_value,is_feasible,domain_status,fuel_tonnes,opex_usd,ghg_tonnes,delay_hours,risk_metric,fuel_cost_usd,carbon_cost_usd,shore_cost_usd,schedule_cost_usd,fueleu_penalty_usd,assigned_demands,fuel_decisions,speed_decisions,shore_power_decisions,source_provenance,timestamp,git_commit
EXP-P4-08,GA_seed_1007,GA,1007,3,18,2500,2500,11.9967,4.119036241980908,4.119036241980908,0.0,True,VALID,244.77,250322.61,639.96,0.0,0.1638,162709.69,37548.39,12516.13,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.139959882531173, 'CPS_Triton': 17.99780431949109, 'OSS_Ceto': 11.65755290464098}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1008,GA,1008,3,18,2500,2500,10.7931,20002.93688149157,2.936881491569281,20000.0,True,VALID,153.94,148004.43,635.8,0.0,0.1311,96202.88,22200.66,7400.22,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.13684395929463, 'CPS_Triton': 15.605542172823286, 'OSS_Ceto': 5.943035829463284}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1009,GA,1009,3,18,2500,2500,12.0752,3.860223215789352,3.860223215789352,0.0,True,VALID,215.83,217441.82,718.38,0.0,0.1266,141337.18,32616.27,10872.09,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.16397678733684, 'CPS_Triton': 15.610685171005576, 'OSS_Ceto': 11.899400895419895}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1010,GA,1010,3,18,2500,2500,8.6563,20001.679703820417,1.67970382041827,20000.0,True,VALID,104.61,109669.79,235.08,0.0,0.0045,71285.37,16450.47,5483.49,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 11.081052148637557, 'CPS_Triton': 15.809034946809946, 'OSS_Ceto': 14.999852736688505}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1011,GA,1011,3,18,2500,2500,12.9352,3.67062294354155,3.67062294354155,0.0,True,VALID,211.58,210624.08,673.52,0.0,0.0298,136905.65,31593.61,10531.2,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.301359138686788, 'CPS_Triton': 15.613331637942105, 'OSS_Ceto': 11.63024802745988}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1012,GA,1012,3,18,2500,2500,0.4776,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 11.42324128586976, 'CPS_Triton': 9.863301536180582, 'OSS_Ceto': 4.494662425801231}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1013,GA,1013,3,18,2500,2500,9.6783,20002.960931936414,2.9609319364130644,20000.0,True,VALID,169.58,169528.3,514.43,0.0,0.1378,110193.4,25429.25,8476.42,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.14608083112507, 'CPS_Triton': 9.056205781886309, 'OSS_Ceto': 11.644120433245401}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1014,GA,1014,3,18,2500,2500,10.9515,20002.959854343684,2.9598543436834728,20000.0,True,VALID,169.49,169437.38,514.14,0.0,0.1388,110134.3,25415.61,8471.87,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.136746103751857, 'CPS_Triton': 6.49569853189406, 'OSS_Ceto': 11.637147508533209}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1015,GA,1015,3,18,2500,2500,0.4776,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 8.767187792162607, 'CPS_Triton': 11.566369589577377, 'OSS_Ceto': 10.977219162098002}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1016,GA,1016,3,18,2500,2500,12.4495,20002.706596101125,2.7065961011253763,20000.0,True,VALID,140.65,134745.61,592.38,0.0,0.1338,87584.65,20211.84,6737.28,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.169636068095727, 'CPS_Triton': 6.829193703853482, 'OSS_Ceto': 11.62797289603322}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1017,GA,1017,3,18,2500,2500,10.9523,3.631183112849377,3.631183112849377,0.0,True,VALID,206.53,205825.22,651.62,0.0,0.142,133786.39,30873.78,10291.26,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.14443929516336, 'CPS_Triton': 15.73185532075495, 'OSS_Ceto': 11.6291102900315}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1018,GA,1018,3,18,2500,2500,12.412,3.389799428051238,3.389799428051238,0.0,True,VALID,178.26,171678.0,731.93,0.0,0.1406,111590.7,25751.7,8583.9,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.20473149132207, 'CPS_Triton': 15.81163198357065, 'OSS_Ceto': 12.194056236876184}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1019,GA,1019,3,18,2500,2500,0.4444,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 20.529403091908655, 'CPS_Triton': 12.624546086763852, 'OSS_Ceto': 4.864319888061031}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1020,GA,1020,3,18,2500,2500,10.5589,3.648930975025797,3.648930975025797,0.0,True,VALID,207.23,208448.25,653.95,0.0,0.1299,135491.36,31267.24,10422.41,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.205690387833435, 'CPS_Triton': 15.85969101697652, 'OSS_Ceto': 11.668717019305474}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1021,GA,1021,3,18,2500,2500,0.4088,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 20.073881049724754, 'CPS_Triton': 17.006632025073138, 'OSS_Ceto': 13.054464805547536}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1022,GA,1022,3,18,2500,2500,11.944,3.8667190966699403,3.8667190966699403,0.0,True,VALID,215.67,218187.0,717.84,0.0,0.1343,141821.55,32728.05,10909.35,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.161739118540904, 'CPS_Triton': 15.638725145813247, 'OSS_Ceto': 11.6808541485592}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1023,GA,1023,3,18,2500,2500,0.4415,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 17.70285588313067, 'CPS_Triton': 10.061127209677405, 'OSS_Ceto': 10.93738248782893}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1024,GA,1024,3,18,2500,2500,15.0934,3.626688465239081,3.626688465239081,0.0,True,VALID,206.31,205607.95,650.8,0.0,0.141,133645.16,30841.19,10280.4,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.13679845160796, 'CPS_Triton': 15.669256878393556, 'OSS_Ceto': 11.62666719626952}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1025,GA,1025,3,18,2500,2500,15.0037,3.3746627278754313,3.3746627278754313,0.0,True,VALID,177.7,171128.14,729.82,0.0,0.1307,111233.29,25669.22,8556.41,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.197153736662365, 'CPS_Triton': 15.629389060529174, 'OSS_Ceto': 11.636425047866837}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1026,GA,1026,3,18,2500,2500,13.9228,20001.16562496767,1.165624967671767,20000.0,True,VALID,64.39,63212.02,239.62,0.0,0.0013,41087.81,9481.8,3160.6,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 8.442112700934091, 'CPS_Triton': 15.821227354657037, 'OSS_Ceto': 12.019769354558676}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1027,GA,1027,3,18,2500,2500,0.4352,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 12.316905686120483, 'CPS_Triton': 12.395227130877577, 'OSS_Ceto': 6.808414822138318}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1028,GA,1028,3,18,2500,2500,11.8489,4.116869744345755,4.116869744345755,0.0,True,VALID,245.0,251334.6,640.99,0.0,0.1411,163367.49,37700.19,12566.73,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.169259445362062, 'CPS_Triton': 15.715940329945013, 'OSS_Ceto': 11.637297325296636}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1029,GA,1029,3,18,2500,2500,10.2059,6.304580327277719,6.304580327277719,0.0,True,VALID,411.16,445763.87,616.74,0.0,0.2703,289746.52,66864.58,22288.19,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.234873206389146, 'CPS_Triton': 17.818527602909867, 'OSS_Ceto': 12.136957027121893}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1030,GA,1030,3,18,2500,2500,9.5412,3.6264004724700047,3.6264004724700047,0.0,True,VALID,206.46,205763.12,651.0,0.0,0.1361,133746.03,30864.47,10288.16,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.14475371352279, 'CPS_Triton': 15.615275514163134, 'OSS_Ceto': 11.655942448068568}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1001,Random,1001,3,18,2500,2500,0.2149,23393.969908147956,4.778185041035789,23389.19,True,VALID,311.6,337217.89,462.73,1.46,0.1989,219191.63,50582.68,16860.89,2194.49,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 18.955597600919035, 'CPS_Triton': 8.99275341193274, 'OSS_Ceto': 10.26961231145824}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1002,Random,1002,3,18,2500,2500,0.2038,42723.76550403939,0.7296081538261412,42723.04,True,VALID,44.13,49169.88,78.28,1.18,0.0552,31960.42,7375.48,2458.49,1764.8,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 16.25110582962818, 'CPS_Triton': 11.655330224167614, 'OSS_Ceto': 10.414888078695554}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1003,Random,1003,3,18,2500,2500,0.1795,48081.044839578855,2.015959094196698,48079.03,True,VALID,100.01,103861.62,431.1,3.76,0.0734,67510.05,15579.24,5193.08,5632.86,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 16.484318453299775, 'CPS_Triton': 9.588196029295448, 'OSS_Ceto': 11.851206518357207}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1004,Random,1004,3,18,2500,2500,0.1978,12452.392050301234,6.492818532940495,12445.9,True,VALID,414.88,456247.54,699.97,5.99,0.079,296560.9,68437.13,22812.38,8983.48,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 19.41301366869508, 'CPS_Triton': 15.650466216179543, 'OSS_Ceto': 8.234662587907572}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1005,Random,1005,3,18,2500,2500,0.1794,40000.844696340646,0.8446963406423236,40000.0,True,VALID,60.84,69485.2,26.44,0.0,0.0374,45165.38,10422.78,3474.26,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.953891666355652, 'CPS_Triton': 6.081733368674811, 'OSS_Ceto': 12.492650353784093}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1006,Random,1006,3,18,2500,2500,0.2217,40480.97981400499,4.741167125923778,40476.24,True,VALID,248.76,273050.49,798.69,19.69,0.1645,177482.82,40957.57,13652.52,29538.93,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.437172107841594, 'CPS_Triton': 10.62086138582309, 'OSS_Ceto': 14.006584784617678}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1007,Random,1007,3,18,2500,2500,0.1913,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 14.67592927672367, 'CPS_Triton': 15.892110577718102, 'OSS_Ceto': 12.48513957535904}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1008,Random,1008,3,18,2500,2500,0.2261,16628.91730767294,3.892334099060445,16625.02,True,VALID,218.18,233130.8,624.73,7.82,0.1302,151535.02,34969.62,11656.54,11722.52,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 16.227346293992948, 'CPS_Triton': 17.950193786714195, 'OSS_Ceto': 9.230236326721407}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1009,Random,1009,3,18,2500,2500,0.3762,40000.592016981,0.5920169809961939,40000.0,True,VALID,32.36,33045.03,117.67,0.0,0.0069,21479.27,4956.75,1652.25,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 13.054887527861837, 'CPS_Triton': 13.953148380362233, 'OSS_Ceto': 13.368081342731957}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,Random_seed_1010,Random,1010,3,18,2500,2500,0.2994,23184.74832292082,1.919898824904216,23182.83,True,VALID,121.96,134291.97,205.76,1.4,0.0509,87289.78,20143.8,6714.6,2106.17,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 11.283458809634777, 'CPS_Triton': 17.81464249151751, 'OSS_Ceto': 10.28610046560402}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
