seed,optimizer,best_loss,best_physical_objective,penalty,penalty_fraction,total_evaluations,runtime_seconds,speed_knots,cargo_tonnes,fuel_type,operating_mode,use_shore_power,total_fuel_tonnes,total_opex_usd,total_wtw_ghg_tonnes,voyage_duration_hours,schedule_delay_hours,uncertainty_risk_tonnes,cii_rating,fueleu_compliant,domain_status,is_feasible,convergence_history
914,QPSO,3.275826908053799,3.2758,0.0,0.0,2500,293.091,18.59,796.7,bio_methanol,maneuvering,False,195.95,210402.34,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.348667587940594, 3.3179988683006076, 3.3155318569887795, 3.2929733301805726, 3.292593506925008, 3.281659601664065, 3.281659601664065, 3.281659601664065, 3.281659601664065, 3.278144987311135, 3.278144987311135, 3.278144987311135, 3.278144987311135, 3.2760292909497837, 3.2760292909497837, 3.2760292909497837, 3.2760292909497837, 3.2760292909497837, 3.2760292909497837, 3.2760292909497837, 3.2760292909497837, 3.2759186800296036, 3.2759186800296036, 3.2759186800296036, 3.2759186800296036, 3.2758640343403673, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275828259414917, 3.275826908053799, 3.275826908053799]"
951,QPSO,3.2758270284557502,3.2758,0.0,0.0,2500,293.205,18.59,75.2,bio_methanol,maneuvering,False,195.95,210402.35,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.3309912547477873, 3.314389491356381, 3.314389491356381, 3.3015767422363567, 3.293007103767157, 3.278683655470377, 3.278683655470377, 3.278683655470377, 3.2769064581027787, 3.2769064581027787, 3.2769064581027787, 3.276152083904129, 3.276152083904129, 3.2760832552155765, 3.2760832552155765, 3.2760832552155765, 3.2760456536547933, 3.275938761468841, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275935096335366, 3.275917814311936, 3.275917814311936, 3.275831421759148, 3.275831421759148, 3.275831421759148, 3.275831421759148, 3.275831421759148, 3.275831421759148, 3.275831421759148, 3.275831421759148, 3.2758296670187574, 3.2758296670187574, 3.2758284905068704, 3.275827560179293, 3.2758270284557502]"
988,QPSO,3.275826668386259,3.2758,0.0,0.0,2500,291.386,18.59,16.1,bio_methanol,transit,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.4991014997610645, 3.384171980567792, 3.294540246346846, 3.2936505046903877, 3.2936505046903877, 3.282793699508846, 3.281505385003925, 3.2778013448355816, 3.2778013448355816, 3.2774866550395045, 3.2774866550395045, 3.2772756940919683, 3.276733358519683, 3.276733358519683, 3.275853925384452, 3.275853925384452, 3.275853925384452, 3.275853925384452, 3.275853925384452, 3.275853925384452, 3.275853925384452, 3.275853925384452, 3.275838495676088, 3.275838495676088, 3.275838495676088, 3.275838495676088, 3.275838495676088, 3.275838495676088, 3.275838495676088, 3.275838495676088, 3.275838495676088, 3.275838495676088, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259, 3.275826668386259]"
1025,QPSO,3.2758265774229294,3.2758,0.0,0.0,2500,294.227,18.59,781.7,bio_methanol,maneuvering,False,195.95,210402.32,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.4463145049424204, 3.3935038500590515, 3.361058023040176, 3.3157464885973744, 3.2778689091265414, 3.2778689091265414, 3.2778689091265414, 3.2764960701220285, 3.2764960701220285, 3.2764960701220285, 3.2764960701220285, 3.2764960701220285, 3.2764960701220285, 3.2764960701220285, 3.276156601202389, 3.2758928659678386, 3.2758928659678386, 3.2758928659678386, 3.2758928659678386, 3.2758928659678386, 3.2758928659678386, 3.2758928659678386, 3.2758928659678386, 3.2758928659678386, 3.2758928659678386, 3.2758928659678386, 3.2758928659678386, 3.2758928659678386, 3.275845479412957, 3.2758284117956507, 3.2758284117956507, 3.2758284117956507, 3.2758284117956507, 3.2758284117956507, 3.2758281474919575, 3.2758281269090896, 3.2758281269090896, 3.2758281269090896, 3.2758281269090896, 3.2758281269090896, 3.2758269058331413, 3.2758269058331413, 3.2758269058331413, 3.2758269058331413, 3.2758268849169965, 3.2758268522641956, 3.2758268522641956, 3.2758268522641956, 3.2758265774229294, 3.2758265774229294]"
1062,QPSO,3.275826651463265,3.2758,0.0,0.0,2500,300.621,18.59,743.4,bio_methanol,maneuvering,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.9524081161946647, 3.342586181586627, 3.280255250879115, 3.279398475121627, 3.279398475121627, 3.279398475121627, 3.279398475121627, 3.2777219033482137, 3.2767221853802733, 3.2767221853802733, 3.2767221853802733, 3.2767221853802733, 3.2765828678875155, 3.2765828678875155, 3.2765828678875155, 3.2765828678875155, 3.2765828678875155, 3.276217147805331, 3.276217147805331, 3.276217147805331, 3.27592926807739, 3.27592926807739, 3.2758326495867722, 3.2758326495867722, 3.2758326495867722, 3.2758326495867722, 3.2758326495867722, 3.2758326495867722, 3.2758326495867722, 3.275828083995974, 3.275828083995974, 3.2758268728123006, 3.2758268728123006, 3.2758268728123006, 3.2758268728123006, 3.2758268728123006, 3.2758268728123006, 3.2758268728123006, 3.275826651463265, 3.275826651463265, 3.275826651463265, 3.275826651463265, 3.275826651463265, 3.275826651463265, 3.275826651463265, 3.275826651463265, 3.275826651463265, 3.275826651463265, 3.275826651463265, 3.275826651463265]"
1099,QPSO,3.275826643422303,3.2758,0.0,0.0,2500,301.641,18.59,245.3,bio_methanol,transit,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.3800715457865396, 3.306577428794563, 3.306577428794563, 3.2976759029038485, 3.2947903076073928, 3.2947903076073928, 3.2947903076073928, 3.2947903076073928, 3.2947903076073928, 3.2947903076073928, 3.2947903076073928, 3.2936611730788306, 3.2810304394468774, 3.2810304394468774, 3.2810304394468774, 3.280688336030452, 3.279731978877739, 3.276443972764558, 3.275863973564359, 3.275862095566571, 3.275862095566571, 3.275862095566571, 3.275862095566571, 3.2758501264288817, 3.2758501264288817, 3.2758501264288817, 3.2758501264288817, 3.275849415858267, 3.275849415858267, 3.275849415858267, 3.275849415858267, 3.275849415858267, 3.2758283980391245, 3.2758283980391245, 3.2758283980391245, 3.2758283980391245, 3.2758283980391245, 3.2758279407894766, 3.275827348408021, 3.275827348408021, 3.275827348408021, 3.2758269111646716, 3.2758269111646716, 3.2758269111646716, 3.2758267419483027, 3.2758267419483027, 3.275826738510986, 3.275826738510986, 3.2758266445800395, 3.275826643422303]"
1136,QPSO,3.2758266860543963,3.2758,0.0,0.0,2500,284.738,18.59,204.1,bio_methanol,maneuvering,False,195.95,210402.33,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.4248287639280517, 3.313720519830944, 3.288972505748161, 3.288972505748161, 3.288972505748161, 3.2804497310489174, 3.2804497310489174, 3.2804497310489174, 3.2802580603998526, 3.2764173876937566, 3.276171807196135, 3.276171807196135, 3.276171807196135, 3.276171807196135, 3.2759831309032137, 3.2759831309032137, 3.2759831309032137, 3.2759831309032137, 3.2759831309032137, 3.2759831309032137, 3.2759831309032137, 3.2759831309032137, 3.275982604464735, 3.2758907421489614, 3.2758474340833414, 3.2758474340833414, 3.2758474340833414, 3.2758474340833414, 3.2758368414557486, 3.2758368414557486, 3.275829020169176, 3.275829020169176, 3.275829020169176, 3.275829020169176, 3.275829020169176, 3.275829020169176, 3.275829020169176, 3.275829020169176, 3.275827235735944, 3.275827235735944, 3.275827235735944, 3.275827235735944, 3.275827235735944, 3.275827235735944, 3.275827235735944, 3.275827235735944, 3.275827235735944, 3.275826746153892, 3.2758266860543963, 3.2758266860543963]"
1173,QPSO,3.275826580629264,3.2758,0.0,0.0,2500,196.068,18.59,138.0,bio_methanol,transit,False,195.95,210402.32,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.406179976417196, 3.392743898806228, 3.2774667767349617, 3.2774667767349617, 3.2761778981814826, 3.2761778981814826, 3.2761778981814826, 3.2761778981814826, 3.2761778981814826, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275841601967568, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.275827072974436, 3.2758267463425264, 3.2758267463425264, 3.2758267463425264, 3.2758267463425264, 3.275826654291451, 3.275826654291451, 3.2758265806292637]"
100,Random_Search,3.2794678074985675,3.2795,0.0,0.0,2500,149.862,18.57,708.6,bio_methanol,transit,False,196.17,210636.19,330.97,26.32,0.0,27.26,NOT_EVALUABLE,True,VALID,True,"[3.542806671642693, 3.3101489315328276, 3.3101489315328276, 3.2828537435001452, 3.2828537435001452, 3.2828537435001452, 3.2828537435001452, 3.2828537435001452, 3.2828537435001452, 3.281162806776936, 3.281162806776936, 3.281162806776936, 3.281162806776936, 3.281162806776936, 3.2794678074985675, 3.2794678074985675, 3.2794678074985675, 3.2794678074985675, 3.2794678074985675, 3.2794678074985675, 3.2794678074985675, 3.2794678074985675, 3.2794678074985675, 3.2794678074985675, 3.2794678074985675]"
137,Random_Search,3.278623431845878,3.2786,0.0,0.0,2500,175.68,18.58,316.0,bio_methanol,maneuvering,False,196.12,210581.96,330.88,26.32,0.0,27.25,NOT_EVALUABLE,True,VALID,True,"[3.3973125038287955, 3.3240113093121644, 3.3240113093121644, 3.3240113093121644, 3.3240113093121644, 3.3240113093121644, 3.3240113093121644, 3.3240113093121644, 3.3230475827552612, 3.3230475827552612, 3.3230475827552612, 3.3230475827552612, 3.3230475827552612, 3.313209146188171, 3.313209146188171, 3.313209146188171, 3.313209146188171, 3.305575063853011, 3.278623431845878, 3.278623431845878, 3.278623431845878, 3.278623431845878, 3.278623431845878, 3.278623431845878, 3.278623431845878]"
174,Random_Search,3.278095351224211,3.2781,0.0,0.0,2500,216.467,18.58,596.3,bio_methanol,transit,False,196.09,210548.04,330.83,26.31,0.0,27.25,NOT_EVALUABLE,True,VALID,True,"[3.925830079955851, 3.3918756967373866, 3.3918756967373866, 3.348419620972588, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211, 3.278095351224211]"
211,Random_Search,3.278873841690002,3.2789,0.0,0.0,2500,220.755,18.58,242.1,bio_methanol,transit,False,196.13,210598.05,330.91,26.32,0.0,27.25,NOT_EVALUABLE,True,VALID,True,"[3.4099401983165145, 3.4099401983165145, 3.4099401983165145, 3.370990424603035, 3.329501105394455, 3.329501105394455, 3.308103021006328, 3.2997789434601783, 3.2866316991676943, 3.2866316991676943, 3.2866316991676943, 3.2866316991676943, 3.2866316991676943, 3.2866316991676943, 3.2866316991676943, 3.2866316991676943, 3.2866316991676943, 3.278873841690002, 3.278873841690002, 3.278873841690002, 3.278873841690002, 3.278873841690002, 3.278873841690002, 3.278873841690002, 3.278873841690002]"
248,Random_Search,3.2866721732455475,3.2867,0.0,0.0,2500,226.383,18.53,252.0,bio_methanol,transit,False,196.6,211098.92,331.69,26.38,0.0,27.32,NOT_EVALUABLE,True,VALID,True,"[3.478488923366948, 3.3136899615958946, 3.3136899615958946, 3.3136899615958946, 3.3136899615958946, 3.3136899615958946, 3.3136899615958946, 3.3136899615958946, 3.3136899615958946, 3.3136899615958946, 3.2931177789300072, 3.2931177789300072, 3.2931177789300072, 3.2931177789300072, 3.2931177789300072, 3.2931177789300072, 3.2931177789300072, 3.2931177789300072, 3.2931177789300072, 3.2931177789300072, 3.2931177789300072, 3.2931177789300072, 3.2866721732455475, 3.2866721732455475, 3.2866721732455475]"
285,Random_Search,3.2768302846550794,3.2768,0.0,0.0,2500,235.785,18.59,162.9,bio_methanol,transit,False,196.01,210466.79,330.7,26.3,0.0,27.24,NOT_EVALUABLE,True,VALID,True,"[3.4442730336799783, 3.2962939198112773, 3.2962939198112773, 3.2962939198112773, 3.2962939198112773, 3.2962939198112773, 3.2962939198112773, 3.2962939198112773, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2886397277886266, 3.2768302846550794]"
322,Random_Search,3.2778901098201945,3.2779,0.0,0.0,2500,250.693,18.58,495.0,bio_methanol,maneuvering,False,196.07,210534.86,330.81,26.31,0.0,27.24,NOT_EVALUABLE,True,VALID,True,"[3.308044018905041, 3.308044018905041, 3.291664428423255, 3.291664428423255, 3.291664428423255, 3.291664428423255, 3.291664428423255, 3.291664428423255, 3.291664428423255, 3.291664428423255, 3.291664428423255, 3.291664428423255, 3.291664428423255, 3.291664428423255, 3.291664428423255, 3.2778901098201945, 3.2778901098201945, 3.2778901098201945, 3.2778901098201945, 3.2778901098201945, 3.2778901098201945, 3.2778901098201945, 3.2778901098201945, 3.2778901098201945, 3.2778901098201945]"
359,Random_Search,3.2823260147706605,3.2823,0.0,0.0,2500,254.968,18.55,150.6,bio_methanol,transit,False,196.34,210819.77,331.25,26.35,0.0,27.28,NOT_EVALUABLE,True,VALID,True,"[3.3312385855221778, 3.3312385855221778, 3.3312385855221778, 3.3312385855221778, 3.3312385855221778, 3.3312385855221778, 3.326624823136757, 3.326624823136757, 3.326624823136757, 3.326624823136757, 3.320084826820627, 3.320084826820627, 3.2823260147706605, 3.2823260147706605, 3.2823260147706605, 3.2823260147706605, 3.2823260147706605, 3.2823260147706605, 3.2823260147706605, 3.2823260147706605, 3.2823260147706605, 3.2823260147706605, 3.2823260147706605, 3.2823260147706605, 3.2823260147706605]"
396,Random_Search,3.281867406531297,3.2819,0.0,0.0,2500,260.167,18.56,434.0,bio_methanol,maneuvering,False,196.31,210790.32,331.21,26.34,0.0,27.28,NOT_EVALUABLE,True,VALID,True,"[3.330750639583462, 3.330750639583462, 3.3043889821385513, 3.3043889821385513, 3.3043889821385513, 3.3043889821385513, 3.3043889821385513, 3.3043889821385513, 3.3043889821385513, 3.3043889821385513, 3.287349992968729, 3.287349992968729, 3.287349992968729, 3.287349992968729, 3.287349992968729, 3.287349992968729, 3.287349992968729, 3.287349992968729, 3.287349992968729, 3.287349992968729, 3.287349992968729, 3.281867406531297, 3.281867406531297, 3.281867406531297, 3.281867406531297]"
433,Random_Search,3.2792015621499906,3.2792,0.0,0.0,2500,277.557,18.57,620.0,bio_methanol,maneuvering,False,196.15,210619.09,330.94,26.32,0.0,27.26,NOT_EVALUABLE,True,VALID,True,"[3.5011746235335415, 3.4040790344934644, 3.381120791108231, 3.3298014978651413, 3.3298014978651413, 3.3298014978651413, 3.3043627668674227, 3.3043627668674227, 3.3043627668674227, 3.3043627668674227, 3.2792015621499906, 3.2792015621499906, 3.2792015621499906, 3.2792015621499906, 3.2792015621499906, 3.2792015621499906, 3.2792015621499906, 3.2792015621499906, 3.2792015621499906, 3.2792015621499906, 3.2792015621499906, 3.2792015621499906, 3.2792015621499906, 3.2792015621499906, 3.2792015621499906]"
470,Random_Search,3.303698664208228,3.3037,0.0,0.0,2500,279.122,18.53,308.8,bio_methanol,maneuvering,True,196.6,213938.05,331.69,26.38,0.0,27.32,NOT_EVALUABLE,True,VALID,True,"[3.309005302769624, 3.309005302769624, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278, 3.3036986642082278]"
507,Random_Search,3.278609044995535,3.2786,0.0,0.0,2500,282.163,18.58,596.6,bio_methanol,transit,False,196.12,210581.04,330.88,26.32,0.0,27.25,NOT_EVALUABLE,True,VALID,True,"[3.3118177219610523, 3.2953090951391415, 3.2953090951391415, 3.2953090951391415, 3.2953090951391415, 3.2866780239010147, 3.2866780239010147, 3.2866780239010147, 3.2866780239010147, 3.2866780239010147, 3.2866780239010147, 3.2866780239010147, 3.2866780239010147, 3.2866780239010147, 3.278609044995535, 3.278609044995535, 3.278609044995535, 3.278609044995535, 3.278609044995535, 3.278609044995535, 3.278609044995535, 3.278609044995535, 3.278609044995535, 3.278609044995535, 3.278609044995535]"
544,Random_Search,3.2820855279052563,3.2821,0.0,0.0,2500,296.992,18.56,683.3,bio_methanol,maneuvering,False,196.33,210804.33,331.23,26.35,0.0,27.28,NOT_EVALUABLE,True,VALID,True,"[3.3347839068898804, 3.303490572092885, 3.303490572092885, 3.303490572092885, 3.303490572092885, 3.294141930247177, 3.294141930247177, 3.294141930247177, 3.294141930247177, 3.294141930247177, 3.294141930247177, 3.294141930247177, 3.294141930247177, 3.2820855279052563, 3.2820855279052563, 3.2820855279052563, 3.2820855279052563, 3.2820855279052563, 3.2820855279052563, 3.2820855279052563, 3.2820855279052563, 3.2820855279052563, 3.2820855279052563, 3.2820855279052563, 3.2820855279052563]"
581,Random_Search,3.279301849078493,3.2793,0.0,0.0,2500,297.154,18.57,524.3,bio_methanol,transit,False,196.16,210625.53,330.95,26.32,0.0,27.26,NOT_EVALUABLE,True,VALID,True,"[3.35942582756694, 3.35942582756694, 3.35942582756694, 3.299291826442876, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493, 3.279301849078493]"
618,Random_Search,3.2894858121968342,3.2895,0.0,0.0,2500,298.912,18.51,937.5,bio_methanol,transit,False,196.77,211279.64,331.98,26.4,0.0,27.34,NOT_EVALUABLE,True,VALID,True,"[3.343388645692751, 3.343388645692751, 3.343388645692751, 3.343388645692751, 3.343388645692751, 3.343388645692751, 3.343388645692751, 3.343388645692751, 3.343388645692751, 3.317724137606022, 3.317724137606022, 3.317724137606022, 3.317724137606022, 3.317724137606022, 3.317724137606022, 3.2940275995101045, 3.2940275995101045, 3.2940275995101045, 3.2940275995101045, 3.2894858121968342, 3.2894858121968342, 3.2894858121968342, 3.2894858121968342, 3.2894858121968342, 3.2894858121968342]"
655,Random_Search,3.2954380530944976,3.2954,0.0,0.0,2500,294.926,18.48,755.2,bio_methanol,maneuvering,False,197.12,211661.94,332.58,26.45,0.0,27.39,NOT_EVALUABLE,True,VALID,True,"[3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.2954380530944976]"
692,Random_Search,3.2809682779403286,3.281,0.0,0.0,2500,293.593,18.56,610.7,bio_methanol,transit,False,196.26,210732.57,331.12,26.34,0.0,27.27,NOT_EVALUABLE,True,VALID,True,"[3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286, 3.2809682779403286]"
729,Random_Search,3.2998834955782805,3.2999,0.0,0.0,2500,292.909,18.45,647.6,bio_methanol,transit,False,197.39,211947.47,333.03,26.49,0.0,27.43,NOT_EVALUABLE,True,VALID,True,"[3.797949641827777, 3.4097443540943524, 3.3818509405924897, 3.3818509405924897, 3.3818509405924897, 3.3818509405924897, 3.3216722466397237, 3.3216722466397237, 3.3216722466397237, 3.310856473521674, 3.310856473521674, 3.2998834955782805, 3.2998834955782805, 3.2998834955782805, 3.2998834955782805, 3.2998834955782805, 3.2998834955782805, 3.2998834955782805, 3.2998834955782805, 3.2998834955782805, 3.2998834955782805, 3.2998834955782805, 3.2998834955782805, 3.2998834955782805, 3.2998834955782805]"
766,Random_Search,3.27740412033399,3.2774,0.0,0.0,2500,293.54,18.58,792.7,bio_methanol,transit,False,196.05,210503.65,330.76,26.31,0.0,27.24,NOT_EVALUABLE,True,VALID,True,"[3.3927834769989444, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399, 3.27740412033399]"
803,Random_Search,3.280547373025743,3.2805,0.0,0.0,2500,292.837,18.57,2.2,bio_methanol,maneuvering,False,196.23,210705.53,331.08,26.33,0.0,27.27,NOT_EVALUABLE,True,VALID,True,"[3.3620406882199108, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.286328468901004, 3.280547373025743, 3.280547373025743, 3.280547373025743]"
840,Random_Search,3.2777768997962355,3.2778,0.0,0.0,2500,293.12,18.58,35.6,bio_methanol,transit,False,196.07,210527.59,330.8,26.31,0.0,27.24,NOT_EVALUABLE,True,VALID,True,"[3.319018818654186, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355, 3.2777768997962355]"
877,Random_Search,3.283309790744292,3.2833,0.0,0.0,2500,293.093,18.55,169.5,bio_methanol,transit,False,196.4,210882.96,331.35,26.36,0.0,27.29,NOT_EVALUABLE,True,VALID,True,"[3.396022495049433, 3.396022495049433, 3.340460168577937, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292, 3.283309790744292]"
914,Random_Search,3.281594827376962,3.2816,0.0,0.0,2500,293.291,18.56,827.8,bio_methanol,transit,False,196.3,210772.81,331.18,26.34,0.0,27.28,NOT_EVALUABLE,True,VALID,True,"[3.348667587940594, 3.3035426995732693, 3.3035426995732693, 3.3035426995732693, 3.3035426995732693, 3.3035426995732693, 3.3035426995732693, 3.3035426995732693, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962, 3.281594827376962]"
951,Random_Search,3.294082994148145,3.2941,0.0,0.0,2500,292.762,18.49,192.9,bio_methanol,maneuvering,False,197.04,211574.91,332.44,26.44,0.0,27.38,NOT_EVALUABLE,True,VALID,True,"[3.3309912547477873, 3.3099102981402635, 3.3099102981402635, 3.3099102981402635, 3.3099102981402635, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145, 3.294082994148145]"
988,Random_Search,3.27874646568461,3.2787,0.0,0.0,2500,293.928,18.58,198.9,bio_methanol,maneuvering,False,196.13,210589.86,330.89,26.32,0.0,27.25,NOT_EVALUABLE,True,VALID,True,"[3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461, 3.27874646568461]"
1025,Random_Search,3.2775533125219214,3.2776,0.0,0.0,2500,300.349,18.58,149.3,bio_methanol,maneuvering,False,196.05,210513.23,330.77,26.31,0.0,27.24,NOT_EVALUABLE,True,VALID,True,"[3.3100223956536348, 3.3100223956536348, 3.3100223956536348, 3.3100223956536348, 3.3100223956536348, 3.3100223956536348, 3.3100223956536348, 3.3100223956536348, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214, 3.2775533125219214]"
